"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 14 07:59:24 UTC 2024","Fri Jun 14 07:59:27 UTC 2024","2581","","Profile - Phone Number","","","","User succesfully add and delete a phone number [MOBILE2-129 MOBILE2-1172 MOBILE2-2353] | BETA-V3_PROD_NGT",""
"broken","Fri Jun 14 08:26:58 UTC 2024","Fri Jun 14 08:27:00 UTC 2024","1513","","Wallet - USD Wallet","","","","User successfully redirected to Buy page when click Buy [MOBILE2-2572] | BETA-V3",""
"broken","Fri Jun 14 08:21:45 UTC 2024","Fri Jun 14 08:21:47 UTC 2024","1237","","Wallet - Transaction History - US Stock","","","","User can't filter the transaction history Stock with select date more than 1 year [MOBILE2-3261] | BETA-V3",""
"broken","Fri Jun 14 08:21:36 UTC 2024","Fri Jun 14 08:21:38 UTC 2024","1504","","Wallet - Transaction History - US Stock","","","","User successfully redirected to Stock wallet transaction history [MOBILE2-3127] | BETA-V3",""
"broken","Fri Jun 14 08:16:28 UTC 2024","Fri Jun 14 08:16:30 UTC 2024","1607","","Wallet - IDR Wallet - Withdraw","","","","User cant submit withdraw internal transfer when input invalid address [MOBILE2-2195] | BETA-V3",""
"broken","Fri Jun 14 08:19:31 UTC 2024","Fri Jun 14 08:19:32 UTC 2024","1411","","Wallet - Transaction History - General","","","","User can see total filter notification in the icon filter and reset filter transaction history tab Balance [MOBILE2-3023 MOBILE2-2767] | BETA-V3",""
"broken","Fri Jun 14 08:25:12 UTC 2024","Fri Jun 14 08:25:14 UTC 2024","2400","","Wallet - USD Wallet - Buy/Sell","","","","User successfully sell USD from entry point wallet [MOBILE2-2619] | BETA-V3",""
"broken","Fri Jun 14 07:45:44 UTC 2024","Fri Jun 14 07:45:46 UTC 2024","1870","","Crypto - Discovery","","","","User hasn't sign in click entry point staking [MOBILE2-3620] | BETA-V3",""
"broken","Fri Jun 14 08:18:57 UTC 2024","Fri Jun 14 08:18:58 UTC 2024","1604","","Wallet - Transaction History - General","","","","User can't filter the transaction history Balance IDR with select date more than 1 year [MOBILE2-3250] | BETA-V3",""
"broken","Fri Jun 14 08:19:38 UTC 2024","Fri Jun 14 08:19:40 UTC 2024","1322","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset Crypto [MOBILE2-3030] | BETA-V3",""
"broken","Fri Jun 14 08:28:51 UTC 2024","Fri Jun 14 08:28:53 UTC 2024","1607","","Wallet Home","","","","User should be able to see IDR, USD, Crypto, US Stocks card on the Wallet Card Carousel section [MOBILE2-2542 MOBILE2-2543 MOBILE2-2544 MOBILE2-2545] | BETA-V3",""
"broken","Fri Jun 14 07:50:02 UTC 2024","Fri Jun 14 07:50:04 UTC 2024","2460","","Home","","","","User successfully redirected to staking page when click staking entrypoint on homecircle [MOBILE2-1532] | BETA-V3_PROD_NGT",""
"broken","Fri Jun 14 08:13:15 UTC 2024","Fri Jun 14 08:13:17 UTC 2024","1552","","Wallet - IDR Wallet - Deposit","","","","User should be able see the status deposit via Bank Transfer is in process [MOBILE2-176] | BETA",""
"broken","Fri Jun 14 08:01:48 UTC 2024","Fri Jun 14 08:01:50 UTC 2024","1570","","Profile - Setup Withdrawal Account","","","","Unverified user successfully redirected to verify account page when click set up withdrawal account menu [MOBILE2-1130 MOBILE2-2114] | BETA",""
"broken","Fri Jun 14 08:10:07 UTC 2024","Fri Jun 14 08:10:08 UTC 2024","1402","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin internal/external with saving an address previously saved address [MOBILE2-2253] | BETA-V3_PROD_NGT",""
"broken","Fri Jun 14 07:47:30 UTC 2024","Fri Jun 14 07:47:31 UTC 2024","1481","","Crypto - Trading History","","","","User can see a list of all my crypto order history [MOBILE2-2727] | BETA-V3",""
"broken","Fri Jun 14 08:09:58 UTC 2024","Fri Jun 14 08:10:00 UTC 2024","1541","","Wallet - Crypto Wallet - Send Coin #2","","","","User can see list of coins that have coin balance [MOBILE2-2219] | BETA-V3_PROD_NGT",""
"broken","Fri Jun 14 07:48:27 UTC 2024","Fri Jun 14 07:48:29 UTC 2024","1454","","Crypto - Trading History","","","","User successfully redirected to order history crypto transaction detail page [MOBILE2-2733] | BETA-V3",""
"broken","Fri Jun 14 07:56:59 UTC 2024","Fri Jun 14 07:57:01 UTC 2024","1929","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207] | BETA-V3_PROD_NGT",""
"broken","Fri Jun 14 08:22:44 UTC 2024","Fri Jun 14 08:22:46 UTC 2024","1507","","Wallet - Transaction History - USD","","","","User can see total filter notification in the icon filter and reset filter transaction history USD [MOBILE2-3088 MOBILE2-3090] | BETA-V3",""
"broken","Fri Jun 14 08:20:41 UTC 2024","Fri Jun 14 08:20:42 UTC 2024","1291","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with transaction type deposit [MOBILE2-3038] | BETA-V3",""
"broken","Fri Jun 14 08:09:54 UTC 2024","Fri Jun 14 08:09:56 UTC 2024","1677","","Wallet - Crypto Wallet - Send Coin #2","","","","User unsuccessfully send coin when input amount coin above the maximum quantity to send [MOBILE2-2281] | BETA-V3_PROD_NGT",""
"broken","Fri Jun 14 08:08:10 UTC 2024","Fri Jun 14 08:08:11 UTC 2024","1527","","Wallet - Crypto Wallet - Receive Coin","","","","User cant receive coin when doesnt have phone number but verified [MOBILE2-1627] | BETA",""
"broken","Fri Jun 14 07:46:42 UTC 2024","Fri Jun 14 07:46:44 UTC 2024","1433","","Crypto - Market","","","","User can't search asset crypto when the coin isn't in the list [MOBILE2-3588] | BETA-V3",""
"broken","Fri Jun 14 08:09:04 UTC 2024","Fri Jun 14 08:09:05 UTC 2024","1352","","Wallet - Crypto Wallet - Send Coin #1","","","","User can send coin internal/external with receive full amount [MOBILE2-2288] | BETA-V3",""
"broken","Fri Jun 14 08:12:18 UTC 2024","Fri Jun 14 08:12:20 UTC 2024","1351","","Wallet - Crypto Wallet","","","","User should be able to see the Reward transaction history [MOBILE2-2562] | BETA-V3",""
"broken","Fri Jun 14 08:18:43 UTC 2024","Fri Jun 14 08:18:44 UTC 2024","1717","","Wallet - Transaction History - General","","","","User can see empty state when no transaction on filter transaction history asset [MOBILE2-2656] | BETA-V3",""
"broken","Fri Jun 14 08:23:32 UTC 2024","Fri Jun 14 08:23:34 UTC 2024","2353","","Wallet - US Stock - Transaction Detail","","","","User should be able to see transaction detail of Market Buy/Sell Stock status Canceled [MOBILE2-3336] | BETA-V3",""
"broken","Fri Jun 14 08:24:20 UTC 2024","Fri Jun 14 08:24:22 UTC 2024","1463","","Wallet - US Stock Wallet","","","","User successfully redirected to transaction history page when click see all [MOBILE2-2586] | BETA-V3",""
"broken","Fri Jun 14 08:12:05 UTC 2024","Fri Jun 14 08:12:06 UTC 2024","1770","","Wallet - Crypto Wallet","","","","User should be able see empty state on CryptoCard page when no transaction state [MOBILE2-2577] | BETA-V3",""
