"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 14 11:10:13 UTC 2024","Fri Jun 14 11:10:26 UTC 2024","12132","","Sign Up","","","","User can click sign up [MOBILE2-1379] | BETA-V3_PROD_NGT",""
"broken","Fri Jun 14 11:08:28 UTC 2024","Fri Jun 14 11:09:30 UTC 2024","61817","","Profile - Setup Withdrawal Account","","","","User should not be able to add same e-wallet [MOBILE2-1168] | BETA-V3_PROD_NGT",""
"broken","Fri Jun 14 10:18:01 UTC 2024","Fri Jun 14 10:19:02 UTC 2024","60451","","Home","","","","User successfully redirected to rekuiz page when click rekuiz entrypoint on homecircle [MOBILE2-1533] | BETA-V3_PROD_NGT",""
"failed","Fri Jun 14 10:26:15 UTC 2024","Fri Jun 14 10:29:06 UTC 2024","170102","","KYC - Bappebti","","","","User successfully submit kyc verification with WNI Identity and domicile different with KTP [MOBILE2-2509] | BETA",""
"passed","Fri Jun 14 13:52:33 UTC 2024","Fri Jun 14 13:54:34 UTC 2024","120620","","Wallet - Transaction History - General","","","","User can unselect filter the transaction history Asset Crypto [MOBILE2-3030] | BETA-V3",""
"passed","Fri Jun 14 13:30:54 UTC 2024","Fri Jun 14 13:31:42 UTC 2024","48475","","Wallet - Transaction History - General","","","","User can filter the transaction history Asset Crypto with transaction type Sell [MOBILE2-2950] | BETA-V3",""
"passed","Fri Jun 14 13:13:06 UTC 2024","Fri Jun 14 13:13:46 UTC 2024","40033","","Wallet - Transaction History - Crypto","","","","User can filter the transaction history Crypto with transaction type Send [MOBILE2-3111] | BETA-V3",""
"passed","Fri Jun 14 09:57:40 UTC 2024","Fri Jun 14 09:58:49 UTC 2024","69397","","Crypto - Trading History","","","","User can filter the order history Crypto with select multiple transaction type and status [MOBILE2-2740] | BETA-V3",""
"passed","Fri Jun 14 11:41:08 UTC 2024","Fri Jun 14 11:41:36 UTC 2024","28569","","Wallet - Crypto Wallet - Send Coin #2","","","","User can see list of coins that have coin balance [MOBILE2-2219] | BETA-V3_PROD_NGT",""
"broken","Fri Jun 14 12:27:18 UTC 2024","Fri Jun 14 12:28:39 UTC 2024","80741","","Wallet - IDR Wallet - Deposit","","","","(VIP) User successfully submit deposit with virtual account except BCA/Mandiri [MOBILE2-1777] | BETA-V3",""
"passed","Fri Jun 14 13:43:00 UTC 2024","Fri Jun 14 13:44:07 UTC 2024","66368","","Wallet - Transaction History - General","","","","User can't filter the transaction history Pending Order US Stock with select date more than 1 year [MOBILE2-3256] | BETA-V3",""
"broken","Fri Jun 14 12:51:39 UTC 2024","Fri Jun 14 12:52:42 UTC 2024","63289","","Wallet - IDR Wallet","","","","User should be able see empty state on IDR Card page when no transaction state [MOBILE2-2567] | BETA-V3",""
"passed","Fri Jun 14 09:43:19 UTC 2024","Fri Jun 14 09:43:44 UTC 2024","25039","","Crypto - Discovery","","","","User can see market movers [MOBILE2-3555] | BETA-V3",""
"passed","Fri Jun 14 14:46:00 UTC 2024","Fri Jun 14 14:46:38 UTC 2024","37420","","Wallet - US Stock Wallet","","","","User should be able to see the Buy coins transaction history [MOBILE2-2580] | BETA-V3",""
"passed","Fri Jun 14 14:47:17 UTC 2024","Fri Jun 14 14:47:51 UTC 2024","33918","","Wallet - US Stock Wallet","","","","User should be able to see the last 10 transaction history on USS card page [MOBILE2-2579] | BETA-V3",""
"broken","Fri Jun 14 10:40:11 UTC 2024","Fri Jun 14 10:41:12 UTC 2024","61257","","Profile - Change Password","","","","User cant change password if old password wrong [MOBILE2-1207] | BETA-V3_PROD_NGT",""
"broken","Fri Jun 14 10:21:05 UTC 2024","Fri Jun 14 10:22:08 UTC 2024","63509","","Home","","","","User can successfully redirected to the Info & Promo webview page when click “See all” CTA and click a banner [MOBILE2-349 MOBILE2-350] | BETA-V3_PROD_NGT",""
"passed","Fri Jun 14 14:12:22 UTC 2024","Fri Jun 14 14:12:56 UTC 2024","33687","","Wallet - Transaction History - IDR","","","","User can filter the transaction history IDR with transaction type reward [MOBILE2-3040] | BETA-V3",""
"broken","Fri Jun 14 15:16:49 UTC 2024","Fri Jun 14 15:17:55 UTC 2024","66032","","Wallet Home","","","","Users should be able to see empty state when have no assets for Crypto [MOBILE2-2534] | BETA-V3",""
"passed","Fri Jun 14 12:45:34 UTC 2024","Fri Jun 14 12:46:30 UTC 2024","56028","","Wallet - IDR Wallet - Transaction Detail","","","","User should be able to see transaction detail of Withdraw with Bank TF [MOBILE2-3312] | BETA-V3",""
"passed","Fri Jun 14 14:23:19 UTC 2024","Fri Jun 14 14:24:07 UTC 2024","47666","","Wallet - Transaction History - US Stock","","","","User can't filter the transaction history Stock with select date more than 1 year [MOBILE2-3261] | BETA-V3",""
"passed","Fri Jun 14 11:23:06 UTC 2024","Fri Jun 14 11:23:44 UTC 2024","38389","","US Stock - Market","","","","User can remove asset us stock from watchlist [MOBILE2-3627] | BETA-V3",""
"broken","Fri Jun 14 12:38:59 UTC 2024","Fri Jun 14 12:40:32 UTC 2024","92632","","Wallet - IDR Wallet - Deposit","","","","User cant deposit by E-Wallet (DANA) with above the maximum deposit limit [MOBILE2-242] | BETA-V3",""
"broken","Fri Jun 14 10:57:19 UTC 2024","Fri Jun 14 10:58:19 UTC 2024","59904","","Profile","","","","User successfully redirected to set up withdrawal account page when click set up withdrawal account menu [MOBILE2-1049] | BETA-V3",""
"passed","Fri Jun 14 12:05:04 UTC 2024","Fri Jun 14 12:06:04 UTC 2024","60408","","Wallet - Crypto Wallet","","","","User should be able see empty state on CryptoCard page when no transaction state [MOBILE2-2577] | BETA-V3",""
"broken","Fri Jun 14 10:41:12 UTC 2024","Fri Jun 14 10:42:14 UTC 2024","61285","","Profile - Change Password","","","","User successfully change and create new password (using 2FA) [MOBILE2-2357] | BETA-V3_PROD_NGT",""
