"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 21 08:28:01 UTC 2024","Tue May 21 08:28:37 UTC 2024","36066","","Wallet - Crypto Wallet","","","","User should be able to see the Sell coins transaction history [MOBILE2-2556] | BETA-V3",""
"passed","Tue May 21 08:27:00 UTC 2024","Tue May 21 08:27:30 UTC 2024","29678","","Wallet - Crypto Wallet","","","","User successfully redirected to Send page when click Send [MOBILE2-2575] | BETA-V3",""
"passed","Tue May 21 08:27:30 UTC 2024","Tue May 21 08:28:01 UTC 2024","31546","","Wallet - Crypto Wallet","","","","User successfully redirected to Receive page when click Receive [MOBILE2-2576] | BETA-V3",""
"passed","Tue May 21 08:24:28 UTC 2024","Tue May 21 08:25:27 UTC 2024","58782","","Wallet - Crypto Wallet","","","","User should be able to see the current balance of crypto owned [MOBILE2-2553] | BETA-V3",""
"passed","Tue May 21 08:26:31 UTC 2024","Tue May 21 08:27:00 UTC 2024","29483","","Wallet - Crypto Wallet","","","","User successfully redirected to transaction history page when click see all [MOBILE2-2563] | BETA-V3",""
"passed","Tue May 21 08:29:15 UTC 2024","Tue May 21 08:29:49 UTC 2024","34063","","Wallet - Crypto Wallet","","","","User should be able to see the Reward transaction history [MOBILE2-2562] | BETA-V3",""
"passed","Tue May 21 08:26:00 UTC 2024","Tue May 21 08:26:31 UTC 2024","30389","","Wallet - Crypto Wallet","","","","User should be able to see the last 10 transaction history on crypto card page [MOBILE2-2554] | BETA-V3",""
"passed","Tue May 21 08:29:49 UTC 2024","Tue May 21 08:31:07 UTC 2024","78207","","Wallet - Crypto Wallet","","","","User should be able to see the Receive coin transaction history [MOBILE2-2561] | BETA-V3",""
"passed","Tue May 21 08:28:37 UTC 2024","Tue May 21 08:29:15 UTC 2024","37746","","Wallet - Crypto Wallet","","","","User should be able to see the Send coin transaction history [MOBILE2-2559] | BETA-V3",""
"passed","Tue May 21 08:23:27 UTC 2024","Tue May 21 08:24:28 UTC 2024","61877","","Wallet - Crypto Wallet","","","","User should be able see empty state on CryptoCard page when no transaction state [MOBILE2-2577] | BETA-V3",""
"passed","Tue May 21 08:25:27 UTC 2024","Tue May 21 08:26:00 UTC 2024","33089","","Wallet - Crypto Wallet","","","","User should be able to see the Buy coins transaction history [MOBILE2-2555] | BETA-V3",""
