"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 14 06:43:16 UTC 2024","Fri Jun 14 06:43:17 UTC 2024","1539","","Wallet - IDR Wallet - Withdraw","","","","User unsuccessfully withdraw internal transfer/Bank transfer/Ewallet when input amount above available balance [MOBILE2-2205] | BETA-V3",""
"broken","Fri Jun 14 06:57:00 UTC 2024","Fri Jun 14 06:57:02 UTC 2024","1802","","Watchlist","","","","Ensure default 3 coin at watchlist when first open app [MOBILE2-3610] | BETA-V3",""
"broken","Fri Jun 14 06:19:33 UTC 2024","Fri Jun 14 06:19:34 UTC 2024","1523","","Crypto - Discovery","","","","User can see staking entry point [MOBILE2-3552] | BETA-V3",""
"broken","Fri Jun 14 06:43:06 UTC 2024","Fri Jun 14 06:43:08 UTC 2024","1514","","Wallet - IDR Wallet - Withdraw","","","","User cant submit withdraw internal transfer when input own address [MOBILE2-2196] | BETA-V3",""
"broken","Fri Jun 14 06:50:56 UTC 2024","Fri Jun 14 06:50:58 UTC 2024","1758","","Wallet - US Stock - Transaction Detail","","","","User should be able to see transaction detail of Limit Buy/Sell Stock status Open Order [MOBILE2-3340] | BETA-V3",""
"broken","Fri Jun 14 06:53:35 UTC 2024","Fri Jun 14 06:53:37 UTC 2024","1709","","Wallet - USD - Transaction Detail","","","","User should be able to see transaction detail of USD Yield [MOBILE2-3318] | BETA-V3",""
"broken","Fri Jun 14 06:48:18 UTC 2024","Fri Jun 14 06:48:19 UTC 2024","1486","","Wallet - Transaction History - IDR","","","","User can unselect filter the transaction history IDR [MOBILE2-3051] | BETA-V3",""
"broken","Fri Jun 14 06:49:07 UTC 2024","Fri Jun 14 06:49:08 UTC 2024","1275","","Wallet - Transaction History - US Stock","","","","User can filter the transaction history Stock with status success [MOBILE2-3136] | BETA-V3",""
"broken","Fri Jun 14 06:19:30 UTC 2024","Fri Jun 14 06:19:33 UTC 2024","2286","","Crypto - Discovery","","","","User successfully redirected to discover crypto page [MOBILE2-3615] | BETA-V3",""
"broken","Fri Jun 14 06:50:03 UTC 2024","Fri Jun 14 06:50:04 UTC 2024","1336","","Wallet - Transaction History - USD","","","","User can filter the transaction history USD with transaction type buy [MOBILE2-3078] | BETA-V3",""
"broken","Fri Jun 14 06:39:02 UTC 2024","Fri Jun 14 06:39:04 UTC 2024","1549","","Wallet - Crypto Wallet","","","","User should be able to see the Receive coin transaction history [MOBILE2-2561] | BETA-V3",""
"broken","Fri Jun 14 06:21:39 UTC 2024","Fri Jun 14 06:21:40 UTC 2024","1365","","Crypto - Trading History","","","","User can reset filter the pending order history crypto [MOBILE2-3190] | BETA-V3",""
